Row ID,Order ID,Order Date,Ship Date,Ship Mode,Order Priority,Customer ID,Customer Name,Customer Tenure Group,Customer Age Group,Segment,Country,City,State,Postal Code,Region,Sales Channel,Payment Method,Returned,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Delivery Days,Order Year,Order Month,Month Name,Year-Month,Quarter,Profit Margin %,Revenue Per Unit,Order Value Segment,Profit Status,Sales Capped,Profit Capped
1435,CA-2025-101434,2025-03-04,2025-03-07,First Class,High,CUST-2893,Abdullah Qureshi,5+ Years,36-45,Home Office,United States,Newark,New Jersey,7102.0,East,Online,Cash on Delivery,No,TEC-MA-3004,Technology,Machines,Document Scanner,991.52,2,0.2,62.0,3,2025,3,Mar,2025-03,2025Q1,6.253025657576247,495.76,High,Profitable,991.52,62.0
1436,CA-2023-101435,2023-04-10,2023-04-19,Standard Class,Low,CUST-9106,Fatima Iqbal,1-2 Years,36-45,Corporate,United States,Detroit,Michigan,48201.0,Central,Online,Cash on Delivery,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,253.19,1,0.05,47.05,9,2023,4,Apr,2023-04,2023Q2,18.582882420316757,253.19,Low,Profitable,253.19,47.05
1437,CA-2025-101436,2025-01-21,2025-01-25,First Class,High,CUST-2652,Omar Nawaz,1-2 Years,18-25,Corporate,United States,Richmond,Virginia,23219.0,South,Online,Credit Card,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,8.6,1,0.3,-0.05,4,2025,1,Jan,2025-01,2025Q1,-0.5813953488372093,8.6,Very Low,Loss-Making,8.6,-0.05
1438,CA-2024-101437,2024-04-22,2024-04-25,Same Day,Medium,CUST-6540,Iqra Hassan,5+ Years,26-35,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,Online,PayPal,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,7.41,3,0.1,1.37,3,2024,4,Apr,2024-04,2024Q2,18.488529014844808,2.47,Very Low,Profitable,7.41,1.37
1439,CA-2025-101438,2025-07-28,2025-08-01,First Class,Medium,CUST-4892,Abdullah Qureshi,New,60+,Home Office,United States,Charlotte,North Carolina,28201.0,South,Retail Store,Bank Transfer,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,372.92,2,0.15,14.54,4,2025,7,Jul,2025-07,2025Q3,3.8989595623726268,186.46,Medium,Profitable,372.92,14.54
1440,CA-2024-101439,2024-06-09,2024-06-13,First Class,Medium,CUST-1599,Bilal Rana,1-2 Years,18-25,Consumer,United States,Atlanta,Georgia,30301.0,South,Corporate Portal,Bank Transfer,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,104.15,2,0.0,3.83,4,2024,6,Jun,2024-06,2024Q2,3.6773883821411424,52.075,Low,Profitable,104.15,3.83
1441,CA-2023-101440,2023-11-30,2023-12-06,Second Class,Medium,CUST-5815,Hassaan Hassan,3-5 Years,36-45,Home Office,United States,Minneapolis,Minnesota,55401.0,Central,Corporate Portal,Bank Transfer,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,32.55,1,0.0,0.62,6,2023,11,Nov,2023-11,2023Q4,1.9047619047619049,32.55,Very Low,Profitable,32.55,0.62
1442,CA-2023-101441,2023-01-02,2023-01-05,Standard Class,Medium,CUST-2912,Hamza Ahmed,New,46-60,Consumer,United States,St. Louis,Missouri,63101.0,Central,Online,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,363.59,1,0.15,44.78,3,2023,1,Jan,2023-01,2023Q1,12.316070298963119,363.59,Medium,Profitable,363.59,44.78
1443,CA-2024-101442,2024-01-10,2024-01-13,Same Day,High,CUST-9792,Sara Rauf,5+ Years,26-35,Home Office,United States,St. Louis,Missouri,63101.0,Central,Partner Reseller,Cash on Delivery,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,109.61,1,0.05,6.08,3,2024,1,Jan,2024-01,2024Q1,5.546939147887967,109.61,Low,Profitable,109.61,6.08
1444,CA-2023-101443,2023-10-20,2023-10-27,Same Day,Medium,CUST-9572,Hamza Ahmed,3-5 Years,26-35,Consumer,United States,Houston,Texas,77001.0,Central,Online,PayPal,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,228.59,2,0.1,29.03,7,2023,10,Oct,2023-10,2023Q4,12.699593158055908,114.295,Low,Profitable,228.59,29.03
1445,CA-2025-101444,2025-04-16,2025-04-24,First Class,Medium,CUST-5213,Hamza Qureshi,New,46-60,Consumer,United States,Boston,Massachusetts,2108.0,East,Retail Store,PayPal,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,163.51,3,0.0,31.4,8,2025,4,Apr,2025-04,2025Q2,19.203718427007523,54.50333333333333,Low,Profitable,163.51,31.4
1446,CA-2025-101445,2025-10-01,2025-10-08,Second Class,Low,CUST-4637,Mariam Nawaz,New,26-35,Consumer,United States,Richmond,Virginia,23219.0,South,Retail Store,Credit Card,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,120.69,4,0.25,-3.09,7,2025,10,Oct,2025-10,2025Q4,-2.5602783992045737,30.1725,Low,Loss-Making,120.69,-3.09
1447,CA-2024-101446,2024-07-06,2024-07-09,First Class,High,CUST-6599,Fatima Malik,New,36-45,Corporate,United States,Charlotte,North Carolina,28201.0,South,Retail Store,Credit Card,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,88.33,1,0.2,3.97,3,2024,7,Jul,2024-07,2024Q3,4.494509226763274,88.33,Very Low,Profitable,88.33,3.97
1448,CA-2023-101447,2023-11-14,2023-11-20,First Class,Medium,CUST-7448,Danish Khan,New,36-45,Home Office,United States,New York City,New York,10001.0,East,Online,Credit Card,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,28.89,3,0.0,3.88,6,2023,11,Nov,2023-11,2023Q4,13.430252682589131,9.63,Very Low,Profitable,28.89,3.88
1449,CA-2024-101448,2024-01-16,2024-01-20,First Class,Medium,CUST-9557,Danish Khan,3-5 Years,46-60,Home Office,United States,New York City,New York,10001.0,East,Online,PayPal,Yes,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,35.4,3,0.15,-5.58,4,2024,1,Jan,2024-01,2024Q1,-15.76271186440678,11.799999999999999,Very Low,Loss-Making,35.4,-5.58
1450,CA-2023-101449,2023-01-14,2023-01-18,First Class,Low,CUST-8382,Ayesha Ahmed,New,60+,Consumer,United States,St. Louis,Missouri,63101.0,Central,Retail Store,Cash on Delivery,No,OFF-AR-2004,Office Supplies,Art,Marker Set,40.51,2,0.2,0.71,4,2023,1,Jan,2023-01,2023Q1,1.7526536657615401,20.255,Very Low,Profitable,40.51,0.71
1451,CA-2024-101450,2024-05-18,2024-05-20,Same Day,Critical,CUST-9982,Bilal Rauf,1-2 Years,46-60,Home Office,United States,Newark,New Jersey,7102.0,East,Online,Credit Card,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,50.45,1,0.15,0.61,2,2024,5,May,2024-05,2024Q2,1.2091179385530226,50.45,Very Low,Profitable,50.45,0.61
1452,CA-2023-101451,2023-08-19,2023-08-23,First Class,Medium,CUST-4569,Ayesha Ahmed,5+ Years,36-45,Consumer,United States,St. Louis,Missouri,63101.0,Central,Online,PayPal,No,OFF-AR-2004,Office Supplies,Art,Marker Set,56.36,3,0.05,9.24,4,2023,8,Aug,2023-08,2023Q3,16.394606103619587,18.786666666666665,Very Low,Profitable,56.36,9.24
1453,CA-2023-101452,2023-05-10,2023-05-12,Standard Class,Medium,CUST-8707,Mariam Nawaz,1-2 Years,46-60,Consumer,United States,Atlanta,Georgia,30301.0,South,Retail Store,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,1234.69,5,0.15,146.87,2,2023,5,May,2023-05,2023Q2,11.895293555467363,246.93800000000002,High,Profitable,1234.69,146.87
1454,CA-2025-101453,2025-04-17,2025-04-20,Second Class,Medium,CUST-1746,Noor Butt,New,46-60,Home Office,United States,Detroit,Michigan,48201.0,Central,Online,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,770.62,2,0.0,24.99,3,2025,4,Apr,2025-04,2025Q2,3.2428434247748563,385.31,High,Profitable,770.62,24.99
1455,CA-2025-101454,2025-06-09,2025-06-16,Standard Class,High,CUST-9504,Danish Siddiqui,5+ Years,60+,Consumer,United States,Minneapolis,Minnesota,55401.0,Central,Retail Store,PayPal,Yes,OFF-LA-2005,Office Supplies,Labels,Address Labels,13.07,1,0.05,-1.56,7,2025,6,Jun,2025-06,2025Q2,-11.935730680948737,13.07,Very Low,Loss-Making,13.07,-1.56
1456,CA-2023-101455,2023-01-28,2023-01-30,Same Day,Medium,CUST-5633,Abdullah Qureshi,New,46-60,Home Office,United States,Nashville,Tennessee,37201.0,South,Online,PayPal,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,1257.35,8,0.0,288.77,2,2023,1,Jan,2023-01,2023Q1,22.966556646916132,157.16875,High,Profitable,1257.35,288.77
1457,CA-2023-101456,2023-03-07,2023-03-08,First Class,High,CUST-1920,Mariam Qureshi,5+ Years,26-35,Consumer,United States,Minneapolis,Minnesota,55401.0,Central,Corporate Portal,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,96.14,2,0.1,9.52,1,2023,3,Mar,2023-03,2023Q1,9.902225920532556,48.07,Very Low,Profitable,96.14,9.52
1458,CA-2023-101457,2023-09-18,2023-09-19,First Class,Medium,CUST-8008,Ayesha Ahmed,3-5 Years,36-45,Consumer,United States,Minneapolis,Minnesota,55401.0,Central,Online,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,172.72,2,0.0,25.12,1,2023,9,Sep,2023-09,2023Q3,14.543770264011116,86.36,Low,Profitable,172.72,25.12
1459,CA-2024-101458,2024-04-04,2024-04-12,Same Day,Medium,CUST-3381,Noor Attari,3-5 Years,18-25,Consumer,United States,Charlotte,North Carolina,28201.0,South,Corporate Portal,Bank Transfer,No,TEC-MA-3004,Technology,Machines,Document Scanner,5190.02,7,0.3,789.37,8,2024,4,Apr,2024-04,2024Q2,15.209382622802995,741.4314285714287,Premium,Profitable,5190.02,789.37
1460,CA-2023-101459,2023-10-28,2023-11-01,Standard Class,Medium,CUST-4618,Hamza Hassan,3-5 Years,26-35,Home Office,United States,Portland,Oregon,97201.0,West,Online,Credit Card,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,1900.59,7,0.05,130.14,4,2023,10,Oct,2023-10,2023Q4,6.847347402648651,271.5128571428571,Premium,Profitable,1900.59,130.14
1461,CA-2025-101460,2025-07-07,2025-07-10,Standard Class,High,CUST-9989,Fatima Rana,1-2 Years,18-25,Corporate,United States,New York City,New York,10001.0,East,Retail Store,Cash on Delivery,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,978.05,3,0.0,98.84,3,2025,7,Jul,2025-07,2025Q3,10.10582281069475,326.01666666666665,High,Profitable,978.05,98.84
1462,CA-2023-101461,2023-10-14,2023-10-20,First Class,Medium,CUST-5443,Faraha Attari,3-5 Years,60+,Corporate,United States,Phoenix,Arizona,85001.0,West,Corporate Portal,Bank Transfer,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,802.07,3,0.1,-34.58,6,2023,10,Oct,2023-10,2023Q4,-4.3113443963743805,267.3566666666667,High,Loss-Making,802.07,-34.58
1463,CA-2025-101462,2025-10-30,2025-11-06,First Class,High,CUST-1272,Ammar Rauf,3-5 Years,26-35,Consumer,United States,Portland,Oregon,97201.0,West,Online,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,1601.29,2,0.0,-150.47,7,2025,10,Oct,2025-10,2025Q4,-9.396798830942553,800.645,Premium,Loss-Making,1601.29,-150.47
1464,CA-2024-101463,2024-09-21,2024-09-24,First Class,Medium,CUST-2773,Hina Khan,1-2 Years,36-45,Corporate,United States,Newark,New Jersey,7102.0,East,Online,Credit Card,Yes,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,50.68,1,0.1,-10.41,3,2024,9,Sep,2024-09,2024Q3,-20.540647198105763,50.68,Very Low,Loss-Making,50.68,-10.41
1465,CA-2023-101464,2023-09-27,2023-10-02,Same Day,High,CUST-3547,Omar Sheikh,1-2 Years,36-45,Home Office,United States,Phoenix,Arizona,85001.0,West,Online,Cash on Delivery,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,765.22,4,0.05,2.18,5,2023,9,Sep,2023-09,2023Q3,0.2848853924361622,191.305,High,Profitable,765.22,2.18
1466,CA-2024-101465,2024-08-14,2024-08-20,Standard Class,Low,CUST-4164,Fatima Rana,5+ Years,18-25,Corporate,United States,New York City,New York,10001.0,East,Online,PayPal,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,389.81,1,0.0,-11.22,6,2024,8,Aug,2024-08,2024Q3,-2.8783253379851725,389.81,Medium,Loss-Making,389.81,-11.22
1467,CA-2025-101466,2025-04-23,2025-04-28,Second Class,Medium,CUST-5780,Omar Nawaz,1-2 Years,36-45,Corporate,United States,Nashville,Tennessee,37201.0,South,Retail Store,PayPal,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,2626.9,3,0.0,148.59,5,2025,4,Apr,2025-04,2025Q2,5.656477216490921,875.6333333333333,Premium,Profitable,2626.9,148.59
1468,CA-2025-101467,2025-05-11,2025-05-13,First Class,Medium,CUST-1946,Hassaan Chaudhry,5+ Years,36-45,Consumer,United States,Atlanta,Georgia,30301.0,South,Online,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,2605.1,9,0.1,2.69,2,2025,5,May,2025-05,2025Q2,0.10325899197727534,289.4555555555555,Premium,Profitable,2605.1,2.69
1469,CA-2023-101468,2023-05-13,2023-05-20,First Class,Medium,CUST-1506,Ayesha Khan,3-5 Years,46-60,Corporate,United States,St. Louis,Missouri,63101.0,Central,Corporate Portal,PayPal,No,TEC-MA-3004,Technology,Machines,Document Scanner,5500.0,9,0.0,1457.64,7,2023,5,May,2023-05,2023Q2,26.502545454545455,611.1111111111111,Premium,Profitable,5500.0,1033.2880000000005
1470,CA-2025-101469,2025-08-29,2025-09-02,Standard Class,Medium,CUST-7719,Rehan Azeem,3-5 Years,18-25,Consumer,United States,Phoenix,Arizona,85001.0,West,Retail Store,Bank Transfer,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,223.38,2,0.2,-18.21,4,2025,8,Aug,2025-08,2025Q3,-8.152027934461456,111.69,Low,Loss-Making,223.38,-18.21
1471,CA-2024-101470,2024-05-27,2024-05-30,First Class,Medium,CUST-9435,Hina Khan,New,26-35,Corporate,United States,Newark,New Jersey,7102.0,East,Online,Bank Transfer,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,213.28,5,0.15,16.69,3,2024,5,May,2024-05,2024Q2,7.825393848462116,42.656,Low,Profitable,213.28,16.69
1472,CA-2023-101471,2023-11-09,2023-11-12,First Class,Low,CUST-9697,Ali Chaudhry,New,36-45,Corporate,United States,Phoenix,Arizona,85001.0,West,Corporate Portal,Cash on Delivery,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,353.73,3,0.15,11.82,3,2023,11,Nov,2023-11,2023Q4,3.3415316767025693,117.91000000000001,Medium,Profitable,353.73,11.82
1473,CA-2024-101472,2024-07-29,2024-07-30,Second Class,Medium,CUST-7360,Omar Nawaz,1-2 Years,18-25,Corporate,United States,Phoenix,Arizona,85001.0,West,Online,Credit Card,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,387.26,8,0.1,-16.47,1,2024,7,Jul,2024-07,2024Q3,-4.25295666993751,48.4075,Medium,Loss-Making,387.26,-16.47
1474,CA-2025-101473,2025-06-04,2025-06-06,First Class,Low,CUST-8657,Zain Siddiqui,1-2 Years,26-35,Home Office,United States,St. Louis,Missouri,63101.0,Central,Online,Bank Transfer,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,961.05,2,0.15,-39.61,2,2025,6,Jun,2025-06,2025Q2,-4.121533739139483,480.525,High,Loss-Making,961.05,-39.61
1475,CA-2024-101474,2024-11-17,2024-11-23,Second Class,Medium,CUST-4590,Abdullah Rauf,3-5 Years,26-35,Consumer,United States,St. Louis,Missouri,63101.0,Central,Online,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,8.84,1,0.3,-1.42,6,2024,11,Nov,2024-11,2024Q4,-16.063348416289593,8.84,Very Low,Loss-Making,8.84,-1.42
1476,CA-2023-101475,2023-06-14,2023-06-15,First Class,Low,CUST-2192,Ayesha Khan,3-5 Years,36-45,Corporate,United States,St. Louis,Missouri,63101.0,Central,Retail Store,Bank Transfer,No,TEC-MA-3004,Technology,Machines,Document Scanner,760.22,1,0.0,189.95,1,2023,6,Jun,2023-06,2023Q2,24.98618820867643,760.22,High,Profitable,760.22,189.95
1477,CA-2023-101476,2023-11-01,2023-11-04,First Class,Low,CUST-2464,Abdullah Siddiqui,3-5 Years,26-35,Consumer,United States,Boston,Massachusetts,2108.0,East,Online,Credit Card,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,390.4,3,0.0,117.97,3,2023,11,Nov,2023-11,2023Q4,30.217725409836067,130.13333333333333,Medium,Profitable,390.4,117.97
1478,CA-2023-101477,2023-06-05,2023-06-09,Same Day,Low,CUST-1390,Omar Sheikh,3-5 Years,36-45,Home Office,United States,Phoenix,Arizona,85001.0,West,Retail Store,Cash on Delivery,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,407.15,2,0.0,23.86,4,2023,6,Jun,2023-06,2023Q2,5.860248065823407,203.575,Medium,Profitable,407.15,23.86
1479,CA-2024-101478,2024-09-11,2024-09-12,Second Class,Medium,CUST-6615,Danish Siddiqui,1-2 Years,60+,Consumer,United States,St. Louis,Missouri,63101.0,Central,Online,Credit Card,Yes,FUR-TA-1002,Furniture,Tables,Executive Conference Table,552.45,6,0.0,-53.96,1,2024,9,Sep,2024-09,2024Q3,-9.767399764684587,92.075,Medium,Loss-Making,552.45,-53.96
1480,CA-2025-101479,2025-08-14,2025-08-23,Second Class,High,CUST-7106,Hamza Hassan,3-5 Years,46-60,Home Office,United States,Columbus,Ohio,43215.0,East,Partner Reseller,Bank Transfer,No,TEC-CO-3003,Technology,Copiers,Laser Copier,796.73,5,0.0,132.52,9,2025,8,Aug,2025-08,2025Q3,16.632987335734818,159.346,High,Profitable,796.73,132.52
1481,CA-2023-101480,2023-11-30,2023-12-02,First Class,High,CUST-9864,Hamza Qureshi,New,26-35,Consumer,United States,Newark,New Jersey,7102.0,East,Retail Store,PayPal,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,543.99,2,0.15,33.4,2,2023,11,Nov,2023-11,2023Q4,6.139818746668137,271.995,Medium,Profitable,543.99,33.4
1482,CA-2025-101481,2025-08-26,2025-08-29,Second Class,Low,CUST-3560,Noor Iqbal,1-2 Years,26-35,Home Office,United States,Detroit,Michigan,48201.0,Central,Online,Cash on Delivery,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,267.54,3,0.1,54.68,3,2025,8,Aug,2025-08,2025Q3,20.43806533602452,89.18,Low,Profitable,267.54,54.68
1483,CA-2024-101482,2024-05-25,2024-05-28,Second Class,Medium,CUST-6867,Ammar Rauf,New,26-35,Consumer,United States,New York City,New York,10001.0,East,Retail Store,Bank Transfer,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,122.21,1,0.4,5.81,3,2024,5,May,2024-05,2024Q2,4.754111774813845,122.21,Low,Profitable,122.21,5.81
1484,CA-2025-101483,2025-11-09,2025-11-11,Standard Class,High,CUST-2211,Noor Khan,1-2 Years,18-25,Home Office,United States,Atlanta,Georgia,30301.0,South,Retail Store,Bank Transfer,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,341.35,8,0.0,-35.15,2,2025,11,Nov,2025-11,2025Q4,-10.297348762267466,42.66875,Medium,Loss-Making,341.35,-35.15
1485,CA-2023-101484,2023-10-09,2023-10-10,Standard Class,Medium,CUST-2539,Danish Rana,1-2 Years,26-35,Corporate,United States,Columbus,Ohio,43215.0,East,Online,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,158.84,9,0.05,4.17,1,2023,10,Oct,2023-10,2023Q4,2.625283303953664,17.64888888888889,Low,Profitable,158.84,4.17
1486,CA-2025-101485,2025-03-07,2025-03-12,Standard Class,Medium,CUST-1643,Hassaan Hassan,New,26-35,Home Office,United States,New York City,New York,10001.0,East,Online,Credit Card,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,1419.39,10,0.4,-201.9,5,2025,3,Mar,2025-03,2025Q1,-14.224420349586794,141.93900000000002,High,Loss-Making,1419.39,-201.9
1487,CA-2025-101486,2025-10-21,2025-10-30,Standard Class,Medium,CUST-9693,Fatima Iqbal,1-2 Years,36-45,Corporate,United States,Detroit,Michigan,48201.0,Central,Online,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,2695.85,7,0.25,564.6,9,2025,10,Oct,2025-10,2025Q4,20.943301741565744,385.12142857142857,Premium,Profitable,2695.85,564.6
1488,CA-2023-101487,2023-04-29,2023-05-01,Standard Class,Medium,CUST-9921,Hina Khan,5+ Years,60+,Corporate,United States,Richmond,Virginia,23219.0,South,Corporate Portal,Credit Card,Yes,OFF-AR-2004,Office Supplies,Art,Marker Set,42.22,2,0.1,-4.47,2,2023,4,Apr,2023-04,2023Q2,-10.5873993368072,21.11,Very Low,Loss-Making,42.22,-4.47
1489,CA-2025-101488,2025-11-24,2025-11-29,First Class,Medium,CUST-2283,Ayesha Rauf,1-2 Years,60+,Corporate,United States,Los Angeles,California,90001.0,West,Retail Store,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,1042.88,1,0.1,174.43,5,2025,11,Nov,2025-11,2025Q4,16.725797790733353,1042.88,High,Profitable,1042.88,174.43
1490,CA-2023-101489,2023-07-17,2023-07-23,Standard Class,Low,CUST-8680,Faraha Butt,3-5 Years,18-25,Corporate,United States,Houston,Texas,77001.0,Central,Online,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,3836.06,4,0.25,217.64,6,2023,7,Jul,2023-07,2023Q3,5.673529611111401,959.015,Premium,Profitable,3836.06,217.64
1491,CA-2024-101490,2024-04-29,2024-05-06,First Class,Medium,CUST-8345,Fatima Khan,1-2 Years,36-45,Consumer,United States,Miami,Florida,33101.0,South,Online,Bank Transfer,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,629.61,8,0.1,79.47,7,2024,4,Apr,2024-04,2024Q2,12.622099394863486,78.70125,Medium,Profitable,629.61,79.47
1492,CA-2025-101491,2025-04-16,2025-04-19,Standard Class,Medium,CUST-5386,Faraha Iqbal,1-2 Years,18-25,Home Office,United States,San Francisco,California,94102.0,West,Online,Credit Card,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,26.92,2,0.0,5.35,3,2025,4,Apr,2025-04,2025Q2,19.87369985141159,13.46,Very Low,Profitable,26.92,5.35
1493,CA-2025-101492,2025-10-05,2025-10-08,Second Class,Medium,CUST-1919,Danish Hassan,New,36-45,Home Office,United States,Los Angeles,California,90001.0,West,Retail Store,Credit Card,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,60.24,1,0.2,5.35,3,2025,10,Oct,2025-10,2025Q4,8.881142098273571,60.24,Very Low,Profitable,60.24,5.35
1494,CA-2024-101493,2024-11-21,2024-11-24,Same Day,Medium,CUST-3339,Zain Siddiqui,New,18-25,Home Office,United States,Portland,Oregon,97201.0,West,Retail Store,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,457.52,7,0.1,80.27,3,2024,11,Nov,2024-11,2024Q4,17.544588214722854,65.36,Medium,Profitable,457.52,80.27
1495,CA-2025-101494,2025-11-01,2025-11-06,Second Class,High,CUST-9947,Hamza Hassan,3-5 Years,60+,Home Office,United States,Minneapolis,Minnesota,55401.0,Central,Partner Reseller,Bank Transfer,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,295.28,1,0.0,60.48,5,2025,11,Nov,2025-11,2025Q4,20.482254131671635,295.28,Low,Profitable,295.28,60.48
1496,CA-2024-101495,2024-05-04,2024-05-10,Standard Class,High,CUST-6930,Ayesha Ahmed,New,46-60,Consumer,United States,Detroit,Michigan,48201.0,Central,Online,Bank Transfer,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,496.7,3,0.1,15.49,6,2024,5,May,2024-05,2024Q2,3.1185826454600365,165.56666666666666,Medium,Profitable,496.7,15.49
1497,CA-2023-101496,2023-10-03,2023-10-05,Standard Class,Medium,CUST-6402,Ayesha Khan,New,18-25,Corporate,United States,Minneapolis,Minnesota,55401.0,Central,Online,Bank Transfer,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,138.17,5,0.05,16.17,2,2023,10,Oct,2023-10,2023Q4,11.702974596511547,27.633999999999997,Low,Profitable,138.17,16.17
