Row ID,Order ID,Order Date,Ship Date,Ship Mode,Order Priority,Customer ID,Customer Name,Customer Tenure Group,Customer Age Group,Segment,Country,City,State,Postal Code,Region,Sales Channel,Payment Method,Returned,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1237,CA-2024-101236,2024-08-08,2024-08-13,Same Day,Critical,CUST-3176,Ayesha Rauf,3-5 Years,46-60,Corporate,United States,St. Louis,Missouri,63101.0,Central,Online,Credit Card,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,5.0,3,0.2,-0.02
1238,CA-2025-101237,2025-09-20,2025-09-25,Standard Class,Medium,CUST-6002,Ali Chaudhry,3-5 Years,26-35,Corporate,United States,Seattle,Washington,98101.0,West,Partner Reseller,Credit Card,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,405.54,11,0.3,25.89
1239,CA-2024-101238,2024-07-25,2024-07-28,Same Day,High,CUST-1886,Bilal Rauf,3-5 Years,26-35,Home Office,United States,Newark,New Jersey,7102.0,East,Partner Reseller,Credit Card,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,616.33,2,0.0,3.6
1240,CA-2023-101239,2023-12-01,2023-12-03,Second Class,Critical,CUST-9532,Omar Nawaz,1-2 Years,46-60,Corporate,United States,Phoenix,Arizona,85001.0,West,Online,Credit Card,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,43.69,1,0.05,-0.49
1241,CA-2023-101240,2023-02-06,2023-02-11,Second Class,High,CUST-4398,Ayesha Siddiqui,5+ Years,26-35,Consumer,United States,San Francisco,California,94102.0,West,Online,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,3804.39,4,0.2,148.72
1242,CA-2025-101241,2025-09-15,2025-09-21,First Class,Low,CUST-9497,Hassaan Chaudhry,New,26-35,Consumer,United States,Atlanta,Georgia,30301.0,South,Retail Store,Cash on Delivery,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,1123.3,3,0.0,118.52
1243,CA-2023-101242,2023-10-05,2023-10-08,First Class,Medium,CUST-3654,Hamza Qureshi,New,36-45,Consumer,United States,Newark,New Jersey,7102.0,East,Corporate Portal,Credit Card,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,890.4,4,0.0,169.14
1244,CA-2025-101243,2025-07-04,2025-07-09,First Class,Low,CUST-8392,Bilal Hassan,1-2 Years,26-35,Consumer,United States,Newark,New Jersey,7102.0,East,Online,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,48.59,5,0.2,2.44
1245,CA-2024-101244,2024-04-28,2024-05-01,Second Class,Low,CUST-2371,Zain Siddiqui,3-5 Years,60+,Home Office,United States,New York City,New York,10001.0,East,Online,Cash on Delivery,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,692.79,2,0.4,-78.96
1246,CA-2024-101245,2024-12-31,2025-01-05,Standard Class,Low,CUST-8135,Fatima Qureshi,3-5 Years,26-35,Corporate,United States,Houston,Texas,77001.0,Central,Corporate Portal,Bank Transfer,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,18.26,8,0.1,2.41
1247,CA-2023-101246,2023-07-11,2023-07-13,Same Day,High,CUST-1320,Omar Nawaz,1-2 Years,46-60,Corporate,United States,Portland,Oregon,97201.0,West,Corporate Portal,Bank Transfer,Yes,TEC-PH-3001,Technology,Phones,Smart Office Phone,782.84,3,0.0,73.59
1248,CA-2025-101247,2025-11-06,2025-11-13,Standard Class,High,CUST-5654,Hamza Ahmed,New,36-45,Consumer,United States,St. Louis,Missouri,63101.0,Central,Corporate Portal,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,356.75,1,0.05,76.72
1249,CA-2024-101248,2024-06-07,2024-06-10,Second Class,Medium,CUST-6300,Ali Iqbal,New,18-25,Corporate,United States,Chicago,Illinois,60601.0,Central,Online,Bank Transfer,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,47.38,6,0.0,5.37
1250,CA-2025-101249,2025-07-06,2025-07-09,Second Class,Medium,CUST-7761,Abdullah Qureshi,1-2 Years,18-25,Home Office,United States,Los Angeles,California,90001.0,West,Online,Credit Card,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,122.58,5,0.2,-6.33
1251,CA-2024-101250,2024-02-05,2024-02-06,Same Day,Critical,CUST-7854,Omar Nawaz,1-2 Years,26-35,Corporate,United States,Portland,Oregon,97201.0,West,Retail Store,Bank Transfer,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,421.93,2,0.2,-22.01
1252,CA-2025-101251,2025-06-04,2025-06-06,First Class,Medium,CUST-6505,Danish Rana,3-5 Years,26-35,Corporate,United States,Houston,Texas,77001.0,Central,Online,Cash on Delivery,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,17407.33,5,0.25,-304.33
1253,CA-2024-101252,2024-12-05,2024-12-09,Standard Class,Medium,CUST-7553,Mariam Qureshi,3-5 Years,26-35,Consumer,United States,Newark,New Jersey,7102.0,East,Online,Bank Transfer,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,83.48,2,0.0,-2.46
1254,CA-2023-101253,2023-01-22,2023-01-25,Standard Class,Medium,CUST-5042,Danish Siddiqui,5+ Years,36-45,Consumer,United States,Minneapolis,Minnesota,55401.0,Central,Online,Credit Card,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,19.29,3,0.1,1.39
1255,CA-2024-101254,2024-04-18,2024-04-25,Standard Class,High,CUST-8498,Ammar Rauf,New,36-45,Consumer,United States,Los Angeles,California,90001.0,West,Online,Bank Transfer,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,636.19,8,0.0,154.09
1256,CA-2023-101255,2023-07-29,2023-07-30,Same Day,Medium,CUST-7636,Hassaan Iqbal,1-2 Years,36-45,Corporate,United States,Newark,New Jersey,7102.0,East,Online,Bank Transfer,No,OFF-AR-2004,Office Supplies,Art,Marker Set,12.66,1,0.05,0.21
1257,CA-2023-101256,2023-11-02,2023-11-05,Second Class,High,CUST-8362,Ali Iqbal,1-2 Years,18-25,Corporate,United States,Columbus,Ohio,43215.0,East,Corporate Portal,Bank Transfer,No,TEC-CO-3003,Technology,Copiers,Laser Copier,4955.78,3,0.2,15.42
1258,CA-2024-101257,2024-12-04,2024-12-07,First Class,Medium,CUST-1011,Ammar Rauf,3-5 Years,36-45,Consumer,United States,Portland,Oregon,97201.0,West,Retail Store,Bank Transfer,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,5500.0,7,0.0,720.25
1259,CA-2024-101258,2024-11-17,2024-11-18,Second Class,Medium,CUST-1194,Danish Hassan,1-2 Years,26-35,Home Office,United States,Los Angeles,California,90001.0,West,Corporate Portal,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,567.46,10,0.15,-55.3
1260,CA-2023-101259,2023-10-12,2023-10-14,First Class,Medium,CUST-3537,Ammar Rauf,5+ Years,46-60,Consumer,United States,Portland,Oregon,97201.0,West,Corporate Portal,Bank Transfer,Yes,FUR-TA-1002,Furniture,Tables,Executive Conference Table,2053.89,3,0.15,-272.05
1261,CA-2024-101260,2024-12-16,2024-12-19,First Class,Low,CUST-3842,Bilal Hassan,3-5 Years,46-60,Consumer,United States,San Francisco,California,94102.0,West,Online,Cash on Delivery,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,61.44,4,0.3,7.46
1262,CA-2025-101261,2025-02-01,2025-02-05,Same Day,Medium,CUST-3229,Danish Malik,New,46-60,Corporate,United States,St. Louis,Missouri,63101.0,Central,Online,PayPal,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,1349.34,4,0.2,48.85
1263,CA-2025-101262,2025-08-05,2025-08-08,First Class,Low,CUST-4009,Ammar Rauf,New,36-45,Consumer,United States,Portland,Oregon,97201.0,West,Online,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,5500.0,9,0.2,-481.47
1264,CA-2024-101263,2024-01-16,2024-01-20,Second Class,High,CUST-8984,Zain Siddiqui,3-5 Years,18-25,Home Office,United States,Nashville,Tennessee,37201.0,South,Online,PayPal,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,996.39,7,0.1,194.5
1265,CA-2024-101264,2024-04-04,2024-04-08,First Class,Medium,CUST-3077,Hassaan Rana,3-5 Years,18-25,Corporate,United States,Newark,New Jersey,7102.0,East,Corporate Portal,Credit Card,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,35.65,2,0.0,3.43
1266,CA-2025-101265,2025-10-27,2025-10-28,Second Class,High,CUST-8845,Hina Khan,New,46-60,Corporate,United States,Nashville,Tennessee,37201.0,South,Online,PayPal,No,OFF-AR-2004,Office Supplies,Art,Marker Set,133.71,3,0.05,23.25
1267,CA-2023-101266,2023-01-29,2023-02-02,Same Day,Critical,CUST-4867,Hamza Ahmed,New,26-35,Consumer,United States,Boston,Massachusetts,2108.0,East,Online,Credit Card,No,FUR-CH-1001,Furniture,Chairs,,451.09,3,0.1,-22.17
1268,CA-2025-101267,2025-06-25,2025-07-04,Same Day,High,CUST-5873,Ammar Qureshi,1-2 Years,26-35,Home Office,United States,San Francisco,California,94102.0,West,Retail Store,Bank Transfer,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,224.93,6,0.15,60.39
1269,CA-2025-101268,2025-11-22,2025-11-26,Same Day,Critical,CUST-9635,Noor Attari,3-5 Years,46-60,Consumer,United States,Charlotte,North Carolina,28201.0,South,Online,PayPal,No,TEC-MA-3004,Technology,Machines,Document Scanner,2572.42,4,0.15,463.0
1270,CA-2025-101269,2025-05-28,2025-06-02,First Class,Medium,CUST-1297,Abdullah Siddiqui,New,36-45,Consumer,United States,Phoenix,Arizona,85001.0,West,Retail Store,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,26.75,5,0.05,3.0
1271,CA-2023-101270,2023-03-20,2023-03-23,Second Class,Low,CUST-6856,Mariam Nawaz,1-2 Years,26-35,Consumer,United States,San Francisco,California,94102.0,West,Retail Store,PayPal,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,107.02,11,0.0,34.98
1272,CA-2025-101271,2025-08-04,2025-08-10,Second Class,Critical,CUST-2015,Hassaan Iqbal,1-2 Years,26-35,Corporate,United States,Los Angeles,California,90001.0,West,Online,Bank Transfer,Yes,TEC-AC-3002,Technology,Accessories,Wireless Mouse,26.0,1,0.0,1.56
1273,CA-2024-101272,2024-04-03,2024-04-09,Standard Class,High,CUST-2384,Abdullah Hassan,5+ Years,18-25,Consumer,United States,Miami,Florida,33101.0,South,Online,Credit Card,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,546.07,2,0.15,85.45
1274,CA-2024-101273,2024-07-23,2024-07-27,Standard Class,High,CUST-9745,Ali Iqbal,New,36-45,Corporate,United States,Miami,Florida,33101.0,South,Corporate Portal,Credit Card,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,284.27,3,0.15,-37.54
1275,CA-2025-101274,2025-01-07,2025-01-16,Second Class,High,CUST-3350,Mariam Qureshi,3-5 Years,26-35,Consumer,United States,Minneapolis,Minnesota,55401.0,Central,Online,Cash on Delivery,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,79.76,3,0.15,-3.12
1276,CA-2024-101275,2024-05-30,2024-06-01,First Class,Medium,CUST-2269,Fatima Iqbal,1-2 Years,60+,Corporate,United States,Chicago,Illinois,60601.0,Central,Online,Credit Card,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,26.99,1,0.05,5.29
1277,CA-2024-101276,2024-02-01,2024-02-02,First Class,Low,CUST-2260,Faraha Iqbal,New,36-45,Home Office,United States,Columbus,Ohio,43215.0,East,Online,PayPal,Yes,TEC-PR-3005,Technology,Printers,Inkjet Printer,94.65,1,0.0,-8.9
1278,CA-2023-101277,2023-02-08,2023-02-14,Second Class,High,CUST-8701,Hassaan Attari,1-2 Years,18-25,Consumer,United States,Atlanta,Georgia,30301.0,South,Online,PayPal,Yes,TEC-PH-3001,Technology,Phones,Smart Office Phone,584.67,5,0.2,-79.08
1279,CA-2025-101278,2025-06-05,2025-06-11,First Class,Low,CUST-9376,Danish Khan,New,26-35,Home Office,United States,Nashville,Tennessee,37201.0,South,Online,Cash on Delivery,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,1894.52,8,0.2,-162.49
1280,CA-2025-101279,2025-03-07,2025-03-09,Same Day,Medium,CUST-5563,Zain Siddiqui,3-5 Years,36-45,Home Office,United States,Portland,Oregon,97201.0,West,Retail Store,PayPal,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,426.86,4,0.1,29.96
1281,CA-2023-101280,2023-06-06,2023-06-09,Same Day,Medium,CUST-7897,Hassaan Iqbal,1-2 Years,60+,Corporate,United States,San Francisco,California,94102.0,West,Corporate Portal,Bank Transfer,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,56.56,4,0.15,8.15
1282,CA-2025-101281,2025-06-02,2025-06-03,Same Day,Medium,CUST-6672,Rehan Nawaz,New,26-35,Corporate,United States,San Francisco,California,94102.0,West,Retail Store,Cash on Delivery,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,17.22,2,0.05,3.21
1283,CA-2025-101282,2025-08-31,2025-09-03,Standard Class,Low,CUST-6593,Hassaan Hassan,New,46-60,Corporate,United States,Minneapolis,Minnesota,55401.0,Central,Online,PayPal,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,1227.03,6,0.15,72.12
1284,CA-2025-101283,2025-11-11,2025-11-17,Same Day,High,CUST-7155,Omar Sheikh,3-5 Years,26-35,Home Office,United States,Phoenix,Arizona,85001.0,West,Online,PayPal,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,804.23,6,0.25,4.9
1285,CA-2025-101284,2025-04-28,2025-05-02,Same Day,High,CUST-6543,Hamza Qureshi,New,26-35,Consumer,United States,Columbus,Ohio,43215.0,East,Online,Credit Card,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,233.82,4,0.15,-1.17
1286,CA-2025-101285,2025-01-17,2025-01-20,First Class,High,CUST-8240,Noor Butt,1-2 Years,46-60,Home Office,United States,Detroit,Michigan,48201.0,Central,Online,Credit Card,Yes,TEC-CO-3003,Technology,Copiers,Laser Copier,330.51,2,0.1,-16.14
1287,CA-2025-101286,2025-09-15,2025-09-18,Same Day,Medium,CUST-5683,Abdullah Rauf,1-2 Years,18-25,Consumer,United States,Phoenix,Arizona,85001.0,West,Online,Bank Transfer,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,24.53,1,0.1,3.18
1288,CA-2023-101287,2023-01-21,2023-01-22,Standard Class,Critical,CUST-2881,Mariam Nawaz,5+ Years,36-45,Consumer,United States,Atlanta,Georgia,30301.0,South,Online,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,347.91,1,0.15,73.73
1289,CA-2023-101288,2023-10-30,2023-11-02,Standard Class,Low,CUST-9713,Danish Rauf,1-2 Years,18-25,Home Office,United States,Portland,Oregon,97201.0,West,Retail Store,Credit Card,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,98.4,4,0.15,-10.33
1290,CA-2025-101289,2025-05-18,2025-05-23,First Class,High,CUST-4809,Faraha Iqbal,3-5 Years,46-60,Home Office,United States,St. Louis,Missouri,63101.0,Central,Retail Store,Credit Card,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,210.68,7,0.1,32.84
1291,CA-2023-101290,2023-03-25,2023-04-03,Second Class,Low,CUST-6807,Hassaan Hassan,New,46-60,Corporate,United States,Portland,Oregon,97201.0,West,Corporate Portal,Bank Transfer,No,TEC-CO-3003,Technology,Copiers,Laser Copier,5500.0,7,0.15,1317.71
1292,CA-2024-101291,2024-07-23,2024-07-30,Second Class,Medium,CUST-5883,Ammar Chaudhry,New,46-60,Home Office,United States,Detroit,Michigan,48201.0,Central,Corporate Portal,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,3561.75,3,0.0,742.9
1293,CA-2025-101292,2025-07-22,2025-07-23,Same Day,Medium,CUST-8206,Faraha Khan,New,26-35,Corporate,United States,Los Angeles,California,90001.0,West,Online,Credit Card,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,610.4,6,0.3,6.48
1294,CA-2025-101293,2025-10-05,2025-10-12,Same Day,High,CUST-5155,Rehan Azeem,1-2 Years,18-25,Consumer,United States,Portland,Oregon,97201.0,West,Online,Credit Card,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,261.84,9,0.2,15.96
1295,CA-2025-101294,2025-03-03,2025-03-09,First Class,Low,CUST-5673,Abdullah Rauf,3-5 Years,36-45,Consumer,United States,Richmond,Virginia,23219.0,South,Online,PayPal,No,TEC-MA-3004,Technology,Machines,Document Scanner,1498.09,2,0.05,418.66
1296,CA-2025-101295,2025-03-02,2025-03-08,Second Class,Medium,CUST-2409,Ammar Chaudhry,1-2 Years,26-35,Home Office,United States,Detroit,Michigan,48201.0,Central,Online,Bank Transfer,No,TEC-CO-3003,Technology,Copiers,Laser Copier,3413.9,3,0.1,364.12
1297,CA-2024-101296,2024-05-06,2024-05-10,First Class,Medium,CUST-6197,Hamza Attari,1-2 Years,36-45,Corporate,United States,Miami,Florida,33101.0,South,Online,Credit Card,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,68.03,9,0.0,8.3
1298,CA-2023-101297,2023-07-27,2023-07-30,Standard Class,Medium,CUST-8452,Hassaan Attari,3-5 Years,36-45,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,Online,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,2269.45,2,0.0,96.19
1299,CA-2024-101298,2024-03-05,2024-03-08,Standard Class,Medium,CUST-9718,Ahmed Butt,New,26-35,Home Office,United States,Chicago,Illinois,60601.0,Central,Retail Store,Bank Transfer,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,1456.51,8,0.0,129.13
1300,CA-2025-101299,2025-09-11,2025-09-12,Standard Class,Medium,CUST-3172,Danish Rauf,New,36-45,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,Retail Store,PayPal,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,1690.28,10,0.15,221.51
1301,CA-2024-101300,2024-06-03,2024-06-05,Second Class,Medium,CUST-1279,Ammar Qureshi,3-5 Years,46-60,Home Office,United States,Charlotte,North Carolina,28201.0,South,Retail Store,Bank Transfer,Yes,OFF-AR-2004,Office Supplies,Art,Marker Set,92.77,5,0.25,-21.11
1302,CA-2024-101301,2024-08-13,2024-08-15,First Class,Medium,CUST-4977,Fatima Rana,1-2 Years,60+,Consumer,United States,Nashville,Tennessee,37201.0,South,Online,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,3690.85,7,0.1,173.49
1303,CA-2025-101302,2025-11-16,2025-11-20,Standard Class,Medium,CUST-3669,Hamza Attari,3-5 Years,26-35,Corporate,United States,Minneapolis,Minnesota,55401.0,Central,Retail Store,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,3095.07,6,0.1,214.44
1304,CA-2023-101303,2023-07-18,2023-07-24,Second Class,Medium,CUST-8825,Abdullah Hassan,1-2 Years,26-35,Consumer,United States,Newark,New Jersey,7102.0,East,Online,PayPal,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,468.08,5,0.05,48.69
1305,CA-2024-101304,2024-01-22,2024-01-26,Standard Class,High,CUST-4981,Zain Siddiqui,1-2 Years,26-35,Home Office,United States,Columbus,Ohio,43215.0,East,Retail Store,Credit Card,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,5.0,2,0.0,0.63
1306,CA-2023-101305,2023-12-15,2023-12-16,Same Day,Low,CUST-5769,Rehan Nawaz,New,26-35,Corporate,United States,San Francisco,California,94102.0,West,Online,Bank Transfer,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,9.88,1,0.0,2.75
1307,CA-2025-101306,2025-08-17,2025-08-26,Second Class,Low,CUST-6247,Iqra Butt,3-5 Years,26-35,Home Office,United States,Minneapolis,Minnesota,55401.0,Central,Retail Store,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,845.71,3,0.2,-123.03
1308,CA-2024-101307,2024-11-23,2024-12-01,Standard Class,Medium,CUST-5427,Sara Rauf,3-5 Years,60+,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,Retail Store,Credit Card,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,189.25,5,0.3,-5.62
1309,CA-2024-101308,2024-01-13,2024-01-19,First Class,Medium,CUST-7135,Rehan Azeem,New,18-25,Consumer,United States,Atlanta,Georgia,30301.0,South,Online,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,701.32,1,0.1,117.85
1310,CA-2025-101309,2025-06-17,2025-06-27,Second Class,Medium,CUST-6573,Hassaan Iqbal,3-5 Years,26-35,Corporate,United States,Los Angeles,California,90001.0,West,Online,Bank Transfer,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,10.89,1,0.15,1.06
1311,CA-2025-101310,2025-07-04,2025-07-08,Second Class,Medium,CUST-5131,Noor Iqbal,1-2 Years,18-25,Home Office,United States,Detroit,Michigan,48201.0,Central,Online,Credit Card,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,50.8,1,0.3,14.98
1312,CA-2024-101311,2024-06-10,2024-06-19,Same Day,Low,CUST-8189,Omar Nawaz,3-5 Years,26-35,Corporate,United States,St. Louis,Missouri,63101.0,Central,Retail Store,Credit Card,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,216.05,6,0.0,26.77
1313,CA-2025-101312,2025-01-03,2025-01-04,Same Day,Low,CUST-5535,Noor Khan,New,18-25,Home Office,United States,Atlanta,Georgia,30301.0,South,Retail Store,Credit Card,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,123.63,10,0.2,-4.64
1314,CA-2023-101313,2023-07-25,2023-07-28,First Class,High,CUST-3776,Hamza Attari,New,36-45,Corporate,United States,New York City,New York,10001.0,East,Online,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,87.14,10,0.15,-10.45
1315,CA-2024-101314,2024-03-30,2024-04-01,Second Class,High,CUST-8697,Hassaan Hassan,New,26-35,Corporate,United States,Portland,Oregon,97201.0,West,Online,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,5500.0,4,0.15,848.22
1316,CA-2024-101315,2024-06-04,2024-06-06,First Class,High,CUST-9386,Iqra Hassan,New,26-35,Home Office,United States,Los Angeles,California,90001.0,West,Partner Reseller,Credit Card,No,OFF-BI-2002,Office Supplies,Binders,,130.95,7,0.0,9.11
1317,CA-2025-101316,2025-10-13,2025-10-15,Second Class,Medium,CUST-1662,Noor Butt,3-5 Years,26-35,Home Office,United States,Detroit,Michigan,48201.0,Central,Online,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,2415.29,6,0.15,555.79
1318,CA-2025-101317,2025-08-13,2025-08-18,Standard Class,High,CUST-9671,Hina Khan,3-5 Years,36-45,Corporate,United States,Richmond,Virginia,23219.0,South,Online,PayPal,No,OFF-AR-2004,Office Supplies,Art,Marker Set,85.63,4,0.2,2.06
1319,CA-2024-101318,2024-12-26,2025-01-01,Second Class,Critical,CUST-9044,Hina Khan,3-5 Years,26-35,Corporate,United States,Nashville,Tennessee,37201.0,South,Online,Bank Transfer,No,OFF-AR-2004,Office Supplies,Art,Marker Set,65.04,4,0.0,5.5
1320,CA-2025-101319,2025-10-10,2025-10-14,Same Day,Medium,CUST-5218,Noor Attari,5+ Years,18-25,Consumer,United States,Portland,Oregon,97201.0,West,Retail Store,Bank Transfer,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,359.55,1,0.1,-3.17
